752;126
753;126
754;126
755;126
756;126
757;127
758;127
759;128
760;129
761;128
762;127
763;127
764;127
765;125
766;127
767;126
768;124
769;125
770;126
771;126
772;125
773;125
774;125
775;125
776;126
777;126
778;128
779;129
780;128
781;128
782;128
783;128
784;128
785;128
786;129
787;130
788;130
789;129
790;130
791;129
792;127
793;128
794;128
795;127
796;127
797;129
798;129
799;129
800;130
801;129
802;129
803;130
804;131
805;130
806;128
807;130
808;130
809;130
810;130
811;130
812;128
813;128
814;127
815;127
816;126
817;126
818;126
819;127
820;127
821;127
822;128
823;128
824;129
825;129
826;129
827;130
828;127
829;128
830;128
831;127
832;127
833;127
834;129
835;128
836;126
837;125
838;127
839;126
840;125
841;125
842;125
843;128
844;127
845;128
846;128
847;129
848;130
849;129
850;130
851;129
852;128
853;128
854;127
855;127
856;126
857;126
858;127
859;127
860;126
861;127
862;128
863;129
864;129
865;129
866;130
867;129
868;128
869;127
870;126
871;128
872;128
873;129
874;129
875;129
876;129
877;128
878;127
879;129
880;130
881;131
882;130
883;131
884;131
885;130
886;129
887;130
888;129
889;127
890;127
891;128
892;128
893;128
894;127
895;128
896;128
897;129
898;130
899;130
900;131
901;130
902;129
903;127
904;127
905;128
906;128
907;129
908;130
909;129
910;129
911;128
912;129
913;128
914;127
915;126
916;126
917;126
918;126
919;125
920;125
921;127
922;127
923;126
924;125
925;126
926;126
927;125
928;126
929;126
930;125
931;123
932;124
933;123
934;124
935;125
936;125
937;125
938;125
939;126
940;126
941;127
942;127
943;127
944;127
945;124
946;127
947;127
948;128
949;127
950;127
951;127
952;126
953;128
954;125
955;125
956;126
957;126
958;127
959;126
960;126
961;126
962;127
963;127
964;127
965;128
966;127
967;126
968;126
969;125
970;126
971;126
972;126
973;125
974;124
975;124
976;124
977;126
978;125
979;125
980;125
981;125
982;126
983;126
984;125
985;126
986;126
987;126
988;125
989;124
990;123
991;124
992;124
993;124
994;125
995;126
996;126
997;128
998;130
999;129
1000;129
1001;129
1002;129
1003;129
1004;130
1005;130
1006;130
1007;130
1008;128
1009;128
1010;127
1011;128
1012;128
1013;129
1014;129
1015;127
1016;129
1017;128
1018;128
1019;129
1020;129
1021;128
1022;128
1023;126
1024;126
1025;127
1026;127
1027;127
1028;128
1029;127
1030;128
1031;128
1032;129
1033;128
1034;128
1035;128
1036;128
1037;129
1038;130
1039;129
1040;130
1041;130
1042;129
1043;130
1044;129
1045;130
1046;131
1047;131
1048;130
1049;132
1050;133
1051;132
1052;132
1053;133
1054;132
1055;132
1056;132
1057;130
1058;130
1059;130
1060;130
1061;131
1062;132
1063;130
1064;129
1065;130
1066;130
1067;131
1068;130
1069;130
1070;130
1071;129
1072;129
1073;130
1074;130
1075;130
1076;130
1077;130
1078;130
1079;130
1080;129
1081;129
1082;129
1083;128
1084;129
1085;129
1086;130
1087;131
1088;131
1089;130
1090;130
1091;131
1092;130
1093;132
1094;131
1095;128
1096;129
1097;129
1098;128
1099;128
1100;129
1101;129
1102;129
1103;129
1104;130
1105;128
1106;128
1107;129
1108;129
1109;130
1110;128
1111;128
1112;127
1113;126
1114;127
1115;128
1116;128
1117;127
1118;128
1119;129
1120;129
1121;129
1122;131
1123;133
1124;134
1125;132
1126;134
1127;134
1128;133
1129;132
1130;131
1131;132
1132;132
1133;132
1134;130
1135;130
1136;129
1137;128
1138;128
1139;130
1140;131
1141;131
1142;132
1143;133
1144;132
1145;132
1146;129
1147;129
1148;128
1149;129
1150;130
1151;129
1152;128
1153;128
1154;128
1155;128
1156;128
1157;129
1158;132
1159;132
1160;133
1161;132
1162;130
1163;131
1164;132
1165;132
1166;131
1167;132
1168;133
1169;133
1170;131
1171;130
1172;130
1173;129
1174;129
1175;129
1176;128
1177;128
1178;128
1179;129
1180;130
1181;131
1182;130
1183;130
1184;131
1185;131
1186;130
1187;131
1188;131
1189;132
1190;132
1191;132
1192;134
1193;134
1194;132
1195;132
1196;133
1197;135
1198;135
1199;136
1200;136
1201;137
1202;136
1203;134
1204;134
1205;134
1206;132
1207;130
1208;130
1209;129
1210;129
1211;128
1212;125
1213;125
1214;126
1215;127
1216;127
1217;128
1218;132
1219;131
1220;132
1221;133
1222;131
1223;131
1224;130
1225;129
1226;128
1227;129
1228;130
1229;130
1230;131
1231;131
1232;132
1233;130
1234;129
1235;128
1236;128
1237;129
1238;129
1239;129
1240;130
1241;131
1242;129
1243;129
1244;128
1245;130
1246;131
1247;130
1248;132
1249;133
1250;133
1251;131
1252;131
1253;131
1254;130
1255;132
1256;132
1257;131
1258;131
1259;132
1260;131
1261;130
1262;130
1263;130
1264;128
1265;128
1266;130
1267;128
1268;127
1269;125
1270;126
1271;127
1272;128
1273;128
1274;128
1275;126
1276;128
1277;130
1278;129
1279;129
1280;130
1281;130
1282;130
1283;130
1284;131
1285;132
1286;132
1287;129
1288;129
1289;128
1290;128
1291;129
1292;128
1293;131
1294;131
1295;131
1296;130
1297;130
1298;131
1299;130
1300;130
1301;129
1302;128
1303;128
1304;129
1305;129
1306;128
1307;129
1308;131
1309;133
1310;132
1311;133
1312;133
1313;133
1314;132
1315;131
1316;132
1317;131
1318;130
1319;130
1320;131
1321;130
1322;131
1323;129
1324;129
1325;129
1326;126
1327;126
1328;126
1329;126
1330;126
1331;127
1332;128
1333;128
1334;128
1335;129
1336;128
1337;130
1338;128
1339;129
1340;128
1341;127
1342;128
1343;128
1344;129
1345;131
1346;131
1347;129
1348;130
1349;129
1350;126
1351;128
1352;129
1353;130
1354;130
1355;132
1356;131
1357;133
1358;132
1359;130
1360;129
1361;130
1362;128
1363;127
1364;127
1365;126
1366;128
1367;129
1368;130
1369;130
1370;131
1371;132
1372;133
1373;135
1374;133
1375;132
1376;132
1377;133
1378;132
1379;132
1380;132
1381;130
1382;132
1383;132
1384;134
1385;135
1386;136
1387;137
1388;136
1389;134
1390;134
1391;134
1392;134
1393;134
1394;134
1395;131
1396;132
1397;132
1398;133
1399;134
1400;135
1401;134
1402;135
1403;134
1404;134
1405;134
1406;134
1407;135
1408;136
1409;138
1410;138
1411;137
1412;137
1413;137
1414;138
1415;136
1416;137
1417;137
1418;137
1419;136
1420;136
1421;135
1422;136
1423;136
1424;137
1425;138
1426;138
1427;137
1428;136
1429;136
1430;135
1431;136
1432;136
1433;136
1434;135
1435;135
1436;135
1437;135
1438;136
1439;134
1440;135
1441;136
1442;137
1443;135
1444;135
1445;135
1446;134
1447;133
1448;132
1449;132
1450;133
1451;134
1452;133
1453;135
1454;135
1455;135
1456;133
1457;135
1458;134
1459;133
1460;134
1461;133
1462;134
1463;133
1464;133
1465;133
1466;133
1467;133
1468;133
1469;133
1470;134
1471;134
1472;133
1473;134
1474;133
1475;133
1476;132
1477;134
1478;133
1479;133
1480;133
1481;134
1482;134
1483;135
1484;134
1485;132
1486;131
1487;133
1488;132
1489;132
1490;132
1491;134
1492;133
1493;133
1494;133
1495;133
1496;133
1497;131
1498;133
1499;132
1500;131
1501;131
1502;130
1503;132
1504;132
1505;132
1506;132
1507;132
1508;131
1509;128
1510;130
1511;129
1512;129
1513;129
1514;130
1515;131
1516;132
1517;132
1518;132
1519;132
1520;131
1521;133
1522;132
1523;134
1524;131
1525;132
1526;132
1527;133
1528;133
1529;132
1530;133
1531;133
1532;133
1533;132
1534;132
1535;132
1536;130
1537;128
1538;129
1539;131
1540;132
1541;133
1542;133
1543;132
1544;132
1545;130
1546;131
1547;131
1548;131
1549;132
1550;132
1551;131
1552;132
1553;134
1554;133
1555;132
1556;131
1557;130
1558;130
1559;130
1560;129
1561;129
1562;129
1563;131
1564;132
1565;132
1566;132
1567;131
1568;130
1569;128
1570;128
1571;127
1572;128
1573;128
1574;128
1575;127
1576;126
1577;127
1578;126
1579;127
1580;127
1581;129
1582;132
1583;133
1584;132
1585;132
1586;133
1587;132
1588;131
1589;131
1590;131
1591;130
1592;130
1593;128
1594;130
1595;132
1596;133
1597;135
1598;135
1599;132
1600;130
1601;130
1602;131
1603;131
1604;131
1605;129
1606;131
1607;131
1608;131
1609;131
1610;130
1611;129
1612;128
1613;129
1614;129
1615;130
1616;130
1617;130
1618;129
1619;129
1620;128
1621;127
1622;131
1623;131
1624;131
1625;131
1626;132
1627;131
1628;132
1629;134
1630;135
1631;136
1632;135
1633;135
1634;135
1635;134
1636;134
1637;135
1638;133
1639;132
1640;132
1641;131
1642;132
1643;132
1644;132
1645;133
1646;132
1647;132
1648;134
1649;135
1650;134
1651;136
1652;136
1653;134
1654;137
1655;137
1656;134
1657;134
1658;134
1659;135
1660;134
1661;134
1662;134
1663;133
1664;134
1665;133
1666;133
1667;133
1668;133
1669;131
1670;132
1671;133
1672;133
1673;133
1674;132
1675;134
1676;134
1677;134
1678;135
1679;137
1680;138
1681;138
1682;137
1683;136
1684;135
1685;135
1686;135
1687;134
1688;133
1689;132
1690;132
1691;131
1692;131
1693;130
1694;130
1695;129
1696;131
1697;132
1698;130
1699;131
1700;132
1701;132
1702;132
1703;132
1704;132
1705;134
1706;134
1707;133
1708;134
1709;133
1710;131
1711;131
1712;131
1713;132
1714;133
1715;134
1716;134
1717;134
1718;134
1719;136
1720;136
1721;135
1722;135
1723;136
1724;136
1725;134
1726;134
1727;135
1728;135
1729;134
1730;137
1731;137
1732;135
1733;135
1734;133
1735;133
1736;133
1737;135
1738;136
1739;135
1740;135
1741;133
1742;132
1743;131
1744;130
1745;129
1746;130
1747;133
1748;134
1749;133
1750;132
1751;134
1752;133
1753;132
1754;132
1755;133
1756;133
1757;132
1758;130
1759;129
1760;131
1761;130
1762;133
1763;134
1764;133
1765;136
1766;135
1767;133
1768;132
1769;132
1770;130
1771;131
1772;131
1773;133
1774;133
1775;134
1776;134
1777;134
1778;133
1779;133
1780;131
1781;132
1782;131
1783;130
1784;130
1785;134
1786;134
1787;135
1788;134
1789;134
1790;134
1791;132
1792;130
1793;130
1794;129
1795;130
1796;130
1797;130
1798;130
1799;133
1800;133
1801;133
1802;132
1803;130
1804;131
1805;133
1806;132
1807;132
1808;131
1809;134
1810;136
1811;136
1812;135
1813;134
1814;134
1815;132
1816;131
1817;131
1818;129
1819;130
1820;131
1821;132
1822;131
1823;131
1824;134
1825;133
1826;132
1827;130
1828;128
1829;130
1830;129
1831;129
1832;129
1833;129
1834;130
1835;132
1836;132
1837;132
1838;131
1839;129
1840;129
1841;129
1842;128
1843;129
1844;129
1845;128
1846;129
1847;129
1848;129
1849;130
1850;130
1851;132
1852;132
1853;132
1854;131
1855;130
1856;130
1857;129
1858;129
1859;130
1860;130
1861;130
1862;131
1863;132
1864;131
1865;132
1866;129
1867;131
1868;131
1869;132
1870;131
1871;131
1872;131
1873;129
1874;129
1875;131
1876;131
1877;133
1878;131
1879;132
1880;131
1881;129
1882;131
1883;130
1884;131
1885;131
1886;131
1887;130
1888;130
1889;130
1890;129
1891;129
1892;130
1893;131
1894;131
1895;132
1896;132
1897;131
1898;131
1899;130
1900;132
1901;133
1902;132
1903;134
1904;134
1905;135
1906;135
1907;136
1908;135
1909;134
1910;133
1911;132
1912;130
1913;131
1914;130
1915;131
1916;131
1917;131
1918;134
1919;134
1920;134
1921;133
1922;134
1923;133
1924;133
1925;133
1926;131
1927;131
1928;132
1929;133
1930;132
1931;134
1932;131
1933;131
1934;131
1935;129
1936;128
1937;130
1938;129
1939;130
1940;131
1941;132
1942;133
1943;133
1944;133
1945;135
1946;135
1947;133
1948;134
1949;132
1950;131
1951;130
1952;130
1953;129
1954;130
1955;130
1956;129
1957;130
1958;130
1959;131
1960;130
1961;131
1962;132
1963;133
1964;133
1965;132
1966;131
1967;132
1968;131
1969;130
1970;131
1971;131
1972;133
1973;133
1974;131
1975;135
1976;135
1977;136
1978;138
1979;138
1980;138
1981;137
1982;137
1983;135
1984;135
1985;135
1986;134
1987;133
1988;135
1989;136
1990;135
1991;134
1992;133
1993;133
1994;133
1995;135
1996;133
1997;133
1998;134
1999;133
2000;133
2001;131
2002;132
2003;131
2004;129
2005;129
2006;130
2007;131
2008;131
2009;132
2010;132
2011;131
2012;132
2013;131
2014;133
2015;131
2016;132
2017;132
2018;131
2019;132
2020;131
2021;132
2022;132
2023;135
2024;136
2025;134
2026;133
2027;133
2028;131
2029;132
2030;132
2031;133
2032;134
2033;134
2034;134
2035;134
2036;134
2037;133
2038;131
2039;132
2040;133
2041;134
2042;134
2043;135
2044;135
2045;135
2046;137
2047;137
2048;138
2049;136
2050;135
2051;135
2052;134
2053;134
2054;135
2055;135
2056;134
2057;135
2058;134
2059;133
2060;134
2061;135
2062;135
2063;135
2064;136
2065;135
2066;135
2067;133
2068;131
2069;131
2070;131
2071;132
2072;132
2073;132
2074;133
2075;133
2076;134
2077;133
2078;133
2079;132
2080;131
2081;131
2082;130
2083;129
2084;131
2085;132
2086;131
2087;130
2088;133
2089;132
2090;133
2091;131
2092;132
2093;132
2094;131
2095;131
2096;132
2097;133
2098;132
2099;131
2100;130
2101;129
2102;130
2103;132
2104;133
2105;135
2106;136
2107;135
2108;134
2109;132
2110;131
2111;130
2112;129
2113;129
2114;129
2115;130
2116;131
2117;132
2118;131
2119;132
2120;132
2121;131
2122;130
2123;129
2124;130
2125;131
2126;130
2127;132
2128;134
2129;133
2130;133
2131;134
2132;135
2133;134
2134;134
2135;133
2136;134
2137;133
2138;132
2139;131
2140;131
2141;131
2142;130
2143;129
2144;130
2145;129
2146;129
2147;129
2148;130
2149;130
2150;130
2151;131
2152;132
2153;132
2154;133
2155;132
2156;133
2157;133
2158;134
2159;134
2160;132
2161;135
2162;135
2163;134
2164;132
2165;132
2166;132
2167;133
2168;133
2169;131
2170;131
2171;131
2172;129
2173;130
2174;130
2175;131
2176;130
2177;131
2178;133
2179;133
2180;132
2181;131
2182;132
2183;133
2184;131
2185;130
2186;130
2187;129
2188;131
2189;133
2190;133
2191;133
2192;133
2193;132
2194;132
2195;132
2196;131
2197;131
2198;131
2199;132
2200;131
2201;131
2202;132
2203;131
2204;130
2205;128
2206;127
2207;128
2208;126
2209;128
2210;128
2211;129
2212;128
2213;127
2214;128
2215;130
2216;129
2217;129
2218;129
2219;128
2220;128
2221;128
2222;129
2223;128
2224;129
2225;128
2226;129
2227;128
2228;130
2229;129
2230;130
2231;131
2232;129
2233;129
2234;127
2235;129
2236;130
2237;131
2238;133
2239;134
2240;134
2241;134
2242;134
2243;134
2244;131
2245;132
2246;132
2247;131
2248;130
2249;130
2250;131
2251;132
2252;132
2253;131
2254;132
2255;132
2256;132
2257;131
2258;129
2259;130
2260;132
2261;131
2262;129
2263;132
2264;131
2265;131
2266;132
2267;133
2268;129
2269;129
2270;130
2271;131
2272;130
2273;129
2274;129
2275;130
2276;128
2277;129
2278;130
2279;130
2280;128
2281;130
2282;128
2283;126
2284;126
2285;127
2286;126
2287;127
2288;128
2289;128
2290;130
2291;130
2292;127
2293;127
2294;130
2295;130
2296;129
2297;128
2298;131
2299;130
2300;129
2301;128
2302;129
2303;130
2304;129
2305;130
2306;128
2307;128
2308;128
2309;130
2310;128
2311;129
2312;129
2313;130
2314;131
2315;130
2316;130
2317;129
2318;130
2319;130
2320;131
2321;131
2322;129
2323;131
2324;131
2325;133
2326;133
2327;133
2328;133
2329;132
2330;130
2331;130
2332;132
2333;132
2334;131
2335;131
2336;130
2337;131
2338;132
2339;131
2340;133
2341;133
2342;134
2343;134
2344;134
2345;134
2346;132
2347;131
2348;132
2349;131
2350;131
2351;133
2352;133
2353;134
2354;134
2355;135
2356;133
2357;135
2358;135
2359;137
2360;138
2361;136
2362;136
2363;135
2364;133
2365;133
2366;133
2367;132
2368;132
2369;131
2370;133
2371;133
2372;133
2373;134
2374;135
2375;136
2376;133
2377;132
2378;133
2379;135
2380;134
2381;136
2382;135
2383;135
2384;136
2385;135
2386;135
2387;136
2388;135
2389;134
2390;132
2391;131
2392;130
2393;130
2394;132
2395;131
2396;130
2397;128
2398;128
2399;128
2400;127
2401;126
2402;128
2403;130
2404;132
2405;133
2406;132
2407;133
2408;135
2409;133
2410;134
2411;135
2412;133
2413;134
2414;134
2415;133
2416;131
2417;131
2418;132
2419;132
2420;132
2421;132
2422;133
2423;133
2424;132
2425;133
2426;132
2427;133
2428;132
2429;133
2430;133
2431;133
2432;132
2433;131
2434;133
2435;133
2436;133
2437;133
2438;132
2439;131
2440;130
2441;131
2442;132
2443;132
2444;132
2445;131
2446;131
2447;133
2448;133
2449;133
2450;132
2451;133
2452;131
2453;132
2454;132
2455;132
2456;133
2457;134
2458;134
2459;135
2460;133
2461;135
2462;134
2463;133
2464;134
2465;134
2466;136
2467;136
2468;135
2469;133
2470;133
2471;134
2472;132
2473;131
2474;130
2475;130
2476;131
2477;131
2478;131
2479;131
2480;131
2481;133
2482;132
2483;134
2484;132
2485;132
2486;134
2487;132
2488;133
2489;131
2490;133
2491;133
2492;134
2493;135
2494;135
2495;134
2496;132
2497;132
2498;132
2499;131
2500;131
2501;132
2502;131
2503;129
2504;129
2505;131
2506;132
2507;131
2508;131
2509;131
2510;131
2511;132
2512;132
2513;132
2514;130
2515;130
2516;129
2517;129
2518;128
2519;128
2520;129
2521;130
2522;130
2523;129
2524;129
2525;130
2526;130
2527;130
2528;130
2529;130
2530;129
2531;127
2532;126
2533;127
2534;128
2535;128
2536;128
2537;127
2538;125
2539;126
2540;126
2541;127
2542;129
2543;127
2544;125
2545;126
2546;127
2547;125
2548;126
2549;126
2550;128
2551;128
2552;128
2553;127
2554;129
2555;130
2556;128
2557;127
2558;127
2559;126
2560;128
2561;129
2562;128
2563;128
2564;128
2565;129
2566;129
2567;129
2568;131
2569;131
2570;131
2571;131
2572;131
2573;131
2574;131
2575;129
2576;131
2577;132
2578;133
2579;133
2580;132
2581;132
2582;132
2583;131
2584;133
2585;134
2586;134
2587;134
2588;134
2589;134
2590;132
2591;131
2592;130
2593;130
2594;131
2595;131
2596;130
2597;129
2598;129
2599;130
2600;130
2601;132
2602;130
2603;130
2604;129
2605;129
2606;129
2607;130
2608;130
2609;130
2610;129
2611;129
2612;129
2613;128
2614;129
2615;130
2616;129
2617;130
2618;131
2619;132
2620;130
2621;130
2622;130
2623;130
2624;129
2625;130
2626;131
2627;131
2628;130
2629;129
2630;130
2631;129
2632;130
2633;130
2634;130
2635;130
2636;131
2637;130
2638;131
2639;131
2640;132
2641;131
2642;132
2643;132
2644;134
2645;134
2646;132
2647;133
2648;132
2649;131
2650;132
2651;133
2652;132
2653;134
2654;134
2655;135
2656;134
2657;135
2658;134
2659;135
2660;136
2661;136
2662;136
2663;136
2664;134
2665;132
2666;131
2667;131
2668;134
2669;134
2670;134
2671;133
2672;132
2673;130
2674;129
2675;128
2676;130
2677;130
2678;129
2679;130
2680;130
2681;132
2682;128
2683;128
2684;129
2685;129
2686;130
2687;130
2688;128
2689;128
2690;128
2691;130
2692;130
2693;130
2694;129
2695;129
2696;130
2697;131
2698;131
2699;132
2700;134
2701;133
2702;132
2703;132
2704;131
2705;133
2706;131
2707;131
2708;131
2709;129
2710;130
2711;132
2712;131
2713;131
2714;133
2715;135
2716;134
2717;134
2718;133
2719;134
2720;134
2721;133
2722;133
2723;135
2724;134
2725;134
2726;134
2727;133
2728;134
2729;135
2730;134
2731;136
2732;136
2733;134
2734;135
2735;135
2736;134
2737;134
2738;134
2739;134
2740;135
2741;134
2742;134
2743;134
2744;135
2745;136
2746;136
2747;135
2748;134
2749;135
2750;134
2751;132
2752;133
2753;133
2754;132
2755;132
2756;132
2757;133
2758;133
2759;135
2760;136
2761;137
2762;136
2763;132
2764;134
2765;134
2766;132
2767;135
2768;136
2769;134
2770;135
2771;134
2772;134
2773;135
2774;136
2775;136
2776;136
2777;137
2778;138
2779;138
2780;138
2781;137
2782;137
2783;137
2784;136
2785;137
2786;137
2787;135
2788;136
2789;136
2790;135
2791;134
2792;133
2793;134
2794;134
2795;133
2796;134
2797;133
2798;132
2799;131
2800;131
2801;132
2802;135
2803;136
2804;134
2805;133
2806;132
2807;135
2808;135
2809;135
2810;135
2811;136
2812;135
2813;135
2814;133
2815;132
2816;131
2817;129
2818;131
2819;130
2820;131
2821;133
2822;136
2823;134
2824;134
2825;134
2826;133
2827;134
2828;133
2829;131
2830;132
2831;132
2832;133
2833;132
2834;132
2835;131
2836;130
2837;130
2838;130
2839;131
2840;131
2841;130
2842;132
2843;132
2844;132
2845;131
2846;132
2847;132
2848;134
2849;135
2850;135
2851;135
2852;134
2853;133
2854;133
2855;133
2856;130
2857;132
2858;133
2859;134
2860;133
2861;132
2862;131
2863;132
2864;135
2865;133
2866;134
2867;135
2868;136
2869;135
2870;136
2871;137
2872;137
2873;138
2874;140
2875;140
2876;140
2877;138
2878;136
2879;136
2880;134
2881;134
2882;135
2883;136
2884;136
2885;137
2886;136
2887;137
2888;137
2889;137
2890;135
2891;137
2892;137
2893;137
2894;135
2895;136
2896;137
2897;138
2898;140
2899;139
2900;140
2901;141
2902;141
2903;140
2904;136
2905;136
2906;137
2907;137
2908;137
2909;137
2910;136
2911;137
2912;137
2913;139
2914;140
2915;140
2916;139
2917;139
2918;138
2919;136
2920;136
2921;137
2922;136
2923;139
2924;139
2925;137
2926;137
2927;137
2928;137
2929;136
2930;135
2931;136
2932;136
2933;137
2934;137
2935;138
2936;138
2937;137
2938;138
2939;138
2940;137
2941;138
2942;137
2943;140
2944;138
2945;137
2946;135
2947;136
2948;134
2949;133
2950;133
2951;135
2952;136
2953;135
2954;135
2955;135
2956;134
2957;134
2958;132
2959;133
2960;135
2961;135
2962;137
2963;138
2964;137
2965;137
2966;136
2967;136
2968;137
2969;136
2970;135
2971;138
2972;136
2973;136
2974;135
2975;135
2976;135
2977;133
2978;134
2979;133
2980;134
2981;135
2982;134
2983;135
2984;135
2985;134
2986;134
2987;138
2988;138
2989;138
2990;137
2991;139
2992;138
2993;138
2994;136
2995;137
2996;135
2997;133
2998;135
2999;134
